116	243-0,170-1,405-0,190-0,59-1,321-0,171-0,75-1,189-1,172-1,74-1,388-0,185-0
117	150-0,296-1,506-0
118	446-1
119	308-0
120	514-1,541-1
121	230-1,231-0,545-0,475-1,232-1,543-0,487-0,233-1
122	241-0,272-1,319-1,518-0,528-0,322-1,62-0,242-1,273-0,181-1
123	326-1,328-1,402-0,204-1,493-0,478-0,347-0
124	440-0,195-1,140-1,196-0,553-1,334-0,197-1,356-0,89-0,431-1,355-0,387-0,447-0,358-0
125	374-0,211-1,223-0,292-0,156-1,527-1,443-0,380-1,293-1
126	147-0
127	395-1,519-1,509-0,362-0,401-1,327-0,326-1
128	386-1,194-1,436-0,473-0
129	519-1,509-0,362-0,401-1
130	232-0,543-1,487-1,233-0,399-1,542-0
131	462-0,382-1,125-0,227-0,84-1,226-0
132	92-0,451-0,448-1,141-1,452-1,432-1,90-0,358-0
133	481-0,381-0,126-1,228-1,101-1,462-0,382-1,125-0,227-0,84-0,226-0,83-0
134	365-1
135	279-0,72-1
136	157-1,212-0,374-0,211-1,223-0,176-0,292-0,156-1
138	134-0,256-1
139	301-0,11-0,532-1,10-1,369-1,449-1,538-0,368-0,9-0,539-1,239-0,8-1,520-0,7-1,367-1,6-1,366-0,390-1
140	138-1,139-0,178-1,254-0,261-1,179-0,460-0,391-0,435-1,102-0,459-0,124-0,383-0,458-0,83-1,226-1
141	59-1,190-0,405-1,170-1,243-0,60-1,208-0,61-0,191-1,273-0
143	481-1,126-0,228-0,101-0,462-1
144	332-0,529-1,531-1
146	54-0,39-0,53-1
147	103-1,104-0,258-1
148	277-1,309-0,279-1,72-0,182-1,278-0,310-0,351-0,393-1,311-0,183-1
151	518-0,319-1,272-1,241-1,192-0,240-1,193-0,318-1,423-0,474-1,426-1
152	518-0,319-1,272-1,241-0,192-0,240-1,193-0,423-0,474-1,426-1
153	274-1,360-1,290-0,131-1,237-1,130-0,489-0,533-0,361-1,160-0,161-0,492-1,97-1,128-1,162-0,305-1,96-1,376-0
155	384-1,444-1,216-0
156	144-1,94-1,145-0,299-0,146-0
157	172-0,189-0,385-1,534-1,75-0,321-1,59-0
159	196-0,553-1,334-0,197-1,356-0,89-0
161	169-1,249-0,244-0,112-1
162	333-0
163	436-1,473-1,474-1,423-0,193-0,240-1
164	107-1,406-0,80-1
165	351-1,310-1,278-1,182-0,72-1,279-0,309-1
167	389-0,365-1,115-1,390-1
168	318-0,193-1,240-0,192-1,241-1,272-0,319-0,518-1,322-0,62-1,242-0,273-1,181-0,191-0,61-1,208-1
169	400-0,234-1,542-0,453-0,399-1,233-0,487-1,543-0,232-1,475-0,545-1,231-1
170	154-1,295-0,153-1,352-0,524-0,150-1,296-0,472-0,151-1
171	218-0,371-1,219-1,372-1,220-1
172	297-0,379-1,427-0,108-1,143-0
173	494-0,92-0,451-0,448-1,141-1,452-1,91-0,359-1,432-1,90-0,358-0,447-0,387-0,355-0,89-0
174	199-0,340-0,370-0,525-1
175	45-1,22-0,491-1,288-1
176	102-0,435-1,391-0,460-0,179-0
177	172-0,189-0
178	359-0,452-1,141-1,448-0,451-0
179	366-0,390-1
180	19-1,425-1,314-1,463-0
182	362-0,509-0,519-1,395-1,536-1,523-0,216-1,444-0
183	134-1,256-0,430-0,550-1,135-1,120-0,136-0,255-0,137-1,119-0,138-0
184	236-1,225-0
185	98-1,122-0,267-0
187	538-0,368-0,9-0,539-1,239-0,8-1
188	164-0
189	103-0,147-0,104-1,258-1,105-0,263-0,415-0,106-0,257-0,252-0,264-0
190	117-0,139-0,118-0,137-0,136-0,120-1,135-0,550-0,430-1,396-0,121-0,133-1,275-1,132-1,291-0,403-0,267-1,122-1,98-0
191	222-0,373-1,221-1,213-1,220-1,372-0,219-0,371-0,546-0,488-0,229-1
192	280-0,308-1,349-1
193	205-1,207-1,173-0,73-0,71-1,184-0
195	351-0,310-0,278-0,182-1,72-1,279-1,309-0,277-1,515-1,100-1,280-1,308-0,349-0,281-1,479-1
196	537-0,43-1,469-0,477-0,343-0,470-1,38-0,54-1,39-1,53-0,40-0,52-1
197	417-0,177-1,506-1,151-1,472-0,296-0,150-1,524-0,352-0,153-1,295-0,154-1
198	315-0
200	287-1,63-1
201	515-1,277-1,309-0
203	476-0,234-0,238-1,540-0
204	125-0,227-0
205	113-1,247-0,50-1,158-1
206	372-0,220-1,213-1,221-1,373-1,222-0,522-1,504-1
208	313-1,206-0,461-1,186-1,442-1,262-0,184-0
209	524-1,352-1,153-0,295-1,154-1,294-0
210	532-0,11-1,301-1,12-0,300-1,146-0,299-1,145-0,94-1
211	373-1,222-0,522-1,504-1,157-0,212-1
212	56-0
213	384-0,444-0,216-1,536-1,519-1
214	471-1,342-1,331-0,16-1,52-0,40-1,53-1
215	202-0,109-0
216	505-0,307-0,455-0,79-1,88-1,454-1,78-0,87-1,517-0,77-0,86-1,483-1,76-0,85-0
217	62-0,322-1,528-0,518-0,319-1,272-1,241-0
218	97-1,375-1,128-1
219	478-0,347-1,203-0,346-0,304-1,345-1,303-0,530-0,325-1,329-1,344-1
220	265-1
221	148-1
222	193-0,240-1,192-0,241-0,272-1,319-1
223	407-0
225	195-1
226	278-1,182-0,72-1,279-0,309-1,277-0,280-0,308-1,349-1,480-0,282-0,41-1,350-1,283-1,42-1,276-1
227	85-0,76-0,483-1,86-1,77-0,87-1,78-0,454-1,88-1,79-1,455-0,307-0,505-0,456-1,266-0,260-1
228	25-1,378-0,335-1,174-0,397-0,164-0,1-0,27-1,482-1,437-0,507-1,2-0,28-1,175-0
229	247-0,50-1,158-1
230	339-0,167-0,338-0,497-0,18-0,498-0,19-1
232	331-0,342-1,471-1,330-1,341-1,428-0
233	192-1
234	140-0,196-1,553-0
235	376-0,96-1,305-1,162-0,128-1,375-1,97-1,492-1,161-0
236	240-0,192-1,241-1,272-0,319-0,518-1,528-1,322-0,62-1,242-0,273-1,181-1,191-0,61-1,60-0,243-1
237	17-0,324-0,168-0
238	479-0,480-0,282-0,41-1,350-1,283-0,42-1,276-1,15-1,516-0,428-0,341-0,471-1,342-1
239	327-1,328-0,402-1,204-0,493-0,347-0,203-1,304-0,345-0,303-1,530-1,325-0,329-1,344-0
240	161-1,492-0,97-0,375-0
241	56-0
242	421-0
243	379-0,297-1,14-0,521-1
244	178-1
245	129-1,161-0,492-1,97-1,375-1,128-1
246	258-1
248	122-1,98-0,274-0,360-0,290-1,131-0,237-0,130-1,533-1,361-0,160-1,129-0
249	518-1,528-1,322-0,62-1
250	145-1,146-1,300-0
251	385-1,534-0,75-1,171-0,321-0
252	385-1,189-0,172-0,74-0,388-1,185-1,306-1,205-0,207-0,173-1
253	381-0,126-1,228-1,101-0,382-1
254	115-1,365-1,389-0,268-0,284-0,269-0,285-0,320-1
255	30-1,3-0
257	195-0,440-1,386-1,194-1,436-0
261	235-0,224-0,503-0,148-0,169-0,249-1,111-0,244-1,112-0,159-0,246-1,188-1,113-1,247-0
262	438-1
264	423-1,193-1,240-0,192-1,241-1
265	508-0,470-1,343-0
266	153-0
267	259-0,76-0,483-1,86-1,77-0,517-0,87-1,78-0,454-1,88-1,79-1,455-0
268	360-1,274-1,98-1,122-0,267-0,403-1,291-0,132-0,275-0,133-0
271	76-1,483-0,86-0,77-0,517-1,87-0,78-1,454-0,88-0,79-0,455-1,307-1,456-0
272	44-0,463-0,314-1,425-1,498-0,18-0,497-0,364-1,166-1
274	221-1,213-1
275	24-0,49-0,158-1,501-1,247-0
276	513-1,64-0,63-1
277	448-1,141-1
278	125-1,382-0,462-1
280	513-0
281	351-0
282	227-1,125-1,382-0,462-1,101-0
283	531-1,540-1,238-1
285	213-0,221-0
286	299-0,145-0,144-1,298-0,143-0,108-1
287	21-1
288	151-1,506-1
290	461-0,262-1,71-0,73-1,173-1
291	275-0,133-0
292	332-0,531-1
293	352-0
294	348-0,422-0,547-0,337-1,394-1,215-0,336-1,420-0,416-0,419-0,333-1
295	14-1,521-0,202-1,109-1,110-0,302-0,344-0,530-1,303-1
296	120-0,135-1
297	228-1
299	282-1,41-1,42-1,276-1,15-0,516-0,428-0
301	102-0,435-1,391-0,179-1,217-0,261-1,254-1,178-1,117-0,139-0
302	23-1,114-1,412-0,248-0,48-0,24-0,49-1,158-1,501-1,50-1,247-0,188-1
303	16-0,471-0,330-0,341-0,428-1
304	259-1,526-1,481-0,381-0,126-1,228-1,101-0,462-0,382-1,125-0
305	397-1,174-1,26-0,335-0
306	231-0,485-0,544-0,230-1
307	450-0,457-0,47-1,114-1,412-0,248-0
308	58-1,34-1,57-1,35-1,116-0,433-0,271-1,36-0,56-0,149-0,434-0,353-0,37-0,55-1,535-0
309	540-1,531-1,529-1,332-0,445-0,214-1,418-1,333-1,419-0,416-0,420-0
311	15-1,516-0,428-0,341-1
312	232-1,545-0,231-0,485-0
313	154-1,294-0,155-0,293-1,443-0,156-0,292-1,211-0,374-1,212-1
314	215-1,421-0,404-0,336-0,420-1,416-1,419-1,333-0
315	83-0,180-1,458-1,383-1,124-0,459-1,102-1,435-0,391-1,460-0
316	321-0,171-0,75-1,534-0,385-0,189-1,172-1,74-1
317	30-1,3-1,438-1,29-1,175-1,28-0,2-1,437-1,482-0
318	209-0,70-0
319	482-0,27-0
320	179-1
321	421-1,215-0,394-1,337-1,547-0,422-1,348-0,384-1,444-1,216-0
322	48-0
323	247-1,50-0,501-0,158-0,49-0,248-1,412-1
324	116-0
325	546-1,486-0,230-1,544-1,485-0,231-0,545-0,475-1,232-0
326	332-1,529-0,531-0
327	138-0,118-1,139-1,117-1,178-0
328	522-1,504-1,157-0
329	93-1,549-1,541-0,496-0,429-0,495-0,142-0,494-0
330	247-1,50-0,501-0,158-0,49-0,24-1,48-1,248-1,412-1,114-0,23-0,450-1,46-1,288-1,491-1,22-0,45-1,21-1,424-1,363-1,165-1
331	262-1,442-0,186-0,461-0,206-1,313-0,441-0,187-0,312-1,183-1,311-0,393-1
332	364-0,166-0
333	142-1
334	258-0,104-0,147-0,103-1,236-1,225-0,251-1
335	78-1,454-0,88-0,79-0,455-1,266-0
336	363-1,165-1,490-0,20-1,44-1,425-0,19-0,498-1,18-1,364-0,166-0,338-1,167-1,339-0
337	532-0,10-0,538-1,368-1,9-0
338	174-0,397-1,164-0,1-0,27-1
339	52-1
340	467-1,512-1,65-1
341	530-1,303-1,345-0,304-0
342	411-0,548-0,413-0
343	309-0,277-1,515-1,100-1,280-1,308-0,349-0,281-1,479-1,480-1,282-1,41-0
344	218-1,371-0,372-0,220-1,213-1
345	367-0
347	60-1,208-0,61-0,191-1
348	229-0,398-1,486-0,230-1
350	549-1,541-0
351	407-1,67-1,466-1,511-1,66-1,467-1,468-0,513-0,64-0,63-0
352	120-1,255-0,137-1,119-0
353	318-1,240-1,192-0,241-0,272-1,319-1,518-0,528-0
355	95-1,144-0,94-0,145-1,299-1
356	211-0,223-1,176-1,292-1,156-0,527-0,443-0,380-0
357	450-0,457-0,47-1,23-1,114-1,412-0,248-0,48-0,24-1
358	308-0,280-1,100-1,515-1,277-1,309-0,279-1,72-0
359	237-0,131-0,290-1
360	161-1
361	406-0,552-1,81-0,414-0,250-1,264-1
362	247-0,50-1,501-0,158-0,24-0,48-0
363	437-1,28-0,175-0,29-0
364	408-0,464-0,5-1,210-0,4-0,286-1,69-0,409-0
365	205-1,306-0,185-0,388-0
367	308-1,280-0
368	545-1,231-1,485-1,544-1,230-0,486-1,398-0,229-1,488-0,546-1,218-1,371-0,219-0,372-0,220-1,213-1,221-1
369	214-0,418-0,333-0,419-1,416-1
370	493-0,204-0,328-0,326-0,327-1,401-0,362-1,509-0,519-0
371	325-1,530-0,303-0,345-1,304-1,346-0,203-0,347-1,478-0,493-0,204-1,402-0,328-1,326-1
372	114-1,412-0
373	362-0,509-0
375	371-1,219-1,372-1
376	315-0,201-0,510-1,253-0,200-1,316-0,199-0,525-1
377	271-0,36-1,56-1,149-1,434-1,353-1,37-1,55-0,535-1,537-1,43-0
378	377-1
379	238-1,540-0,531-0,529-0,332-1,445-1,214-0
380	367-1
381	181-1,273-0,242-1,62-0,322-1
382	145-1,94-0,144-0,95-1,13-1,298-1
383	140-1,195-1,440-0
384	178-0,254-1,261-0
385	18-0,498-0,19-1,425-1,314-1,44-0
386	331-1,342-0,471-0
388	58-1,33-0,270-0,320-0,285-0,269-0,284-0,268-0,502-0,389-0,365-1
389	188-1,246-1,51-1,159-0,289-0
390	102-0,459-0,124-1,383-0,458-0
392	99-1,377-0
393	501-1,50-1
394	18-1,497-1,364-0
396	242-0
397	252-0,257-0
398	271-0,36-1
399	223-0,211-1,374-0,212-0
400	315-0,446-0,152-0,323-1
401	232-0,543-1,487-1,233-0,399-1,453-0,542-1,476-0,234-1
402	485-0,544-0,230-1,486-0,398-1
403	315-1,446-1
404	262-0,184-0,71-1,73-0,173-1,207-1
405	419-0,333-1,418-1
406	190-1,59-0,321-1,171-1,75-0,534-1
407	198-0,417-0,177-1,151-1,472-0,296-0,352-0,153-1,295-0,154-1,293-1,380-1
408	281-0,280-0,100-0,515-0,277-0,309-1
409	109-1,202-1,521-0,14-1
410	371-0,219-0,220-1,213-1,373-1,222-0,522-1,504-1,157-0,212-1,374-1
411	361-1,160-1,129-1,161-0,492-1,97-1
412	59-1,321-0,171-0,75-1,534-0
413	133-0,134-1,256-0,396-1,430-0,550-1,135-1,120-1,136-0
414	47-0,23-0,114-0,412-1,248-1
415	219-0,371-0,218-1,546-0,488-1
418	21-0,45-0,22-1,491-0,288-0
419	388-0,74-1,172-1,189-1
420	506-0,177-0,417-1,198-1,317-1,525-1,199-0,316-0,200-1,253-0
423	341-0
424	127-0,377-1,96-1,305-1,162-0,128-1,375-1,97-1,492-1,129-1,160-0,361-1,533-1,489-0,130-0,237-1,131-1,360-1,274-1,98-1,122-0
425	36-1,56-1,149-1,434-1,353-1
427	31-0
429	424-1,363-1,165-0,20-1,44-1,463-1,314-0
430	219-0,372-0
431	398-1,486-1,230-0,485-1,231-1,545-1
433	82-1,180-0,83-1,226-1
434	360-0,274-0,98-0,122-1,267-1,403-0,291-1,132-1,275-1,133-1
435	261-1,254-0,178-1,117-0
436	311-0
438	65-1,468-1,513-1,64-0,287-1,63-1
439	447-1,90-1,432-0,359-0,91-1,452-0,448-0,451-1,92-1,494-1,142-1
440	409-0,32-1,410-1,31-0,411-0,548-0,413-0,209-1,70-1
441	462-0,101-0,228-1
442	205-0,306-1,185-1,74-0,172-0,189-0,385-1
443	286-0,4-1,210-1,5-0,464-0,408-1,68-0,465-0,67-1,466-1,511-1,66-1,467-1,512-0,513-0,287-0,63-1
444	68-1,408-1,464-0,5-0,210-1,4-1,286-0,69-1,409-1
445	526-1,259-0,85-0,76-0,483-1,86-1,77-0,517-0,87-1,78-0,454-1,88-1,79-1
446	513-1,64-0,287-1,63-1
447	98-1,122-0,267-0,403-1,291-0,132-1,275-0,133-0,121-1,134-1,396-1,430-0,550-1,135-1,120-1,136-0,137-1,119-0,138-0,118-1,139-0,117-1
448	247-1,113-0,188-0,246-0,51-0,159-1,289-1,245-1,112-1
449	348-1,422-1,547-1,337-0,394-0,215-1,421-0
451	45-1,21-1,424-1,363-1,165-1,490-0,20-1,44-1,463-1,314-0,19-0,498-1,18-1,497-1
452	108-1,143-0,298-0,13-0,95-0,144-1,94-1,145-0,146-0,300-1,301-1
453	123-0,508-1,470-0,343-1,477-1,469-1,43-0
454	9-0,539-1,239-0,8-1
455	496-0,514-1
456	31-0,411-0,548-0,413-0,209-1,70-0,439-1,30-1,3-0,438-1,29-1,175-1,28-0,2-1,437-1,482-0,27-0,164-1,397-1,174-1
457	498-0
458	355-0,387-0,447-0,358-0,90-0,432-1,452-1,141-1,92-0,494-0,142-0
459	147-0
461	145-1
462	278-0
463	0-1,163-1,127-1,377-0,99-1,376-1,96-0,305-0,162-1
464	251-1,225-0,147-0,104-0,105-1,263-1,415-1,106-1,257-1,252-1,264-1,250-1
465	345-0,304-0
466	515-0,100-0,280-0,308-1,349-1
468	453-0,399-1,487-1,543-0,232-0
469	470-0,508-1,123-0,38-1
470	368-0,449-1,369-1,10-1,532-1,11-0,301-0
471	247-0,113-1,188-1,246-1,51-1
472	317-0,525-0,370-1
473	208-1,60-0,243-1,170-1,190-1,59-0,321-1,171-1,75-0,534-1,385-0,189-0,172-0,74-0
476	413-1,548-1,31-0,410-1
477	245-0,289-0,246-1,188-1,113-1,247-1,50-1,501-1,158-1
478	460-0,391-0,435-1,102-0,383-0
479	489-0,533-0,361-1,160-0,129-1,161-0,492-1,97-1,375-1,128-1,162-0,305-1,96-1,376-0
480	19-1,425-1,314-1
482	83-1,180-0,82-1,458-0,383-0,124-1,459-0,102-0,435-1,391-0,460-0,179-0,217-0,261-1,254-1,178-1,117-0,139-0
483	185-1,388-1,74-0,172-0,189-0,385-1,534-0,75-0,171-1,321-1,59-0,405-1,170-0
484	21-0,45-0,22-1,288-0
485	492-0,97-0,375-0,128-0
486	443-1,156-0,292-1,176-1,223-1,211-0,374-0
487	89-0,431-0,357-1,355-1,387-1,358-1,90-1,432-0,359-0,91-0,452-0,141-0,451-1,92-1,494-1,142-1,495-1,429-1,496-1,514-1,541-1,549-1,93-1,551-1
488	60-0,243-1,170-0,405-1,190-1,321-1,171-1,75-0
489	50-0,501-0,158-0,49-0,24-1,48-1,248-1,412-1,114-0,47-0,288-1,491-1,22-0
490	353-0,434-0,149-1,56-1,36-1,271-0,433-1,116-1,500-1,35-0,57-0
491	153-1,352-0,524-0,150-1,296-1,472-0,151-1
492	334-0,197-1,356-0,89-0
494	98-0,274-0,360-0,290-1
495	19-0,425-0
496	206-1,461-0,186-0,442-0,262-1,184-1,71-0,73-1,207-0
497	505-0,307-0,455-0,79-1,88-1,454-1,78-0,87-1
498	286-0,69-1,409-1,32-0,410-1,31-0,413-1
499	356-1,197-0,334-1
500	218-0
501	245-0,289-0,159-0,246-1,247-0,50-1,501-1,158-1,24-0
503	492-1,375-1,128-1
504	277-1
505	142-1
506	497-1,364-0
507	73-1,71-0
508	203-0,346-0
509	189-1,172-1,74-1,388-0,185-0,306-0,205-1,207-1,73-1
510	475-0,545-1,231-1
511	254-0
513	84-1,125-1,382-0
514	103-1,147-0,258-1,105-1,263-1,257-1
515	396-1,256-0,134-1,121-1,133-0,275-0,132-1,291-0,403-1,122-0,98-1,360-1
516	489-1
517	219-1,371-1,218-1,546-1,488-0,229-0,398-1,486-0,230-1,231-0,545-0,475-1,232-1,543-0,487-0,233-1,399-0
518	470-1,343-0,477-0,469-0
519	151-0,296-1,150-0,524-1,352-1,153-0,295-1,154-1
520	227-0,125-0,382-1,462-0
521	493-0,204-0,402-1,328-0,326-0,327-1,401-0,362-1,509-1,519-0
522	112-0,244-1,111-0,249-1,169-0,148-0
523	425-1,19-0,498-1
524	148-0,224-0,235-0
525	148-0,249-1,111-0,244-1,112-0,289-0,51-1,246-1,188-1,113-1,247-0,50-1,501-1,158-1,49-1,24-0,48-0,248-0,114-1,23-0,47-1,457-0,450-0,46-0,354-1
526	49-1,48-0,248-0,412-0
527	153-1,352-1,524-0,150-1,296-0,472-0,151-1
528	386-1,440-1,195-0,140-0,196-1,553-0,334-1,197-0,356-1,431-0,357-1
529	46-0,457-0,47-1,23-1
530	270-0,33-0,58-1
531	1-0,27-1
532	422-1,348-0,384-1,444-1,216-0
533	392-0,183-1,311-0,393-0,351-0,310-0
534	533-1,361-1
535	131-1,237-1,489-1,533-0,361-1,129-1,161-0,492-1,97-1,375-1,162-0
536	382-0,125-1,227-1,84-0,226-1,83-1,180-0,82-1,458-0,383-0,124-1,459-0,102-1
538	457-1,46-1,354-0,288-1,491-1,22-0,45-1,21-1,424-1,363-1
540	176-0,292-0
541	502-0,268-0,284-0,269-0,285-0
542	182-1,72-0,279-1
543	454-0,78-1,87-0,517-1,77-0,86-0,483-0
544	179-1
545	468-1,513-1,287-1,63-1
546	266-0,456-1,505-0,307-0,455-0,454-1,78-0,87-1,517-0,77-0,86-1
547	256-1,396-0,430-1,550-0
548	283-1,42-1,15-0,516-1,428-0,341-1
549	444-1,523-0,536-0,395-0,519-0
550	122-1,267-1,403-0,291-1
551	414-0,265-1
552	452-0,91-1,359-0,432-0,90-1,358-1
553	414-1,265-0
554	347-1,203-0,346-0
555	388-1,185-1,306-1,205-0,207-0,73-1,71-1,184-1,262-1,442-0,186-0,461-0,206-1,313-0,441-0,187-0,312-1,392-0,183-1,311-0,393-1,351-0
557	249-0,169-1,148-1,503-1,224-1,235-1,251-0,236-0,103-0,147-0,104-1,258-0,105-0,263-0,106-0,257-0,252-0,264-0,250-0
559	164-0,1-0,27-1,437-0,507-1,2-0,28-1,29-0,438-0,3-1,439-0
560	62-1,322-0,528-1,518-1,319-0
561	100-1,280-1,308-1,349-0,281-1,479-1,480-1,282-1,41-0,350-1,283-1,42-0,276-0
562	218-0,371-1,219-1
563	33-0,58-1,34-1,57-1,35-1,500-0,116-0,36-0,56-0,149-0,434-0,353-0,37-0,55-1,535-0,537-0,43-1,469-0,477-0,343-0,470-1,39-1,53-0,40-0,52-1,16-0,331-1,342-0
564	341-0,342-1,331-0,16-1,40-1,53-1,39-0
565	163-1,127-1,377-0,99-1,376-1
566	82-1,180-0,226-1,84-0,227-1,125-1,382-0
567	530-1,303-1,345-0,304-0,346-1,203-1,347-0,478-1,493-0,204-0,402-1
568	13-0,144-1,94-1,145-0
570	66-1,511-0,466-0,67-0,407-0,465-1,68-1,408-0
571	133-1,275-1,132-0,291-1,403-0,267-1,122-1
572	86-1,483-1,76-0,85-0,259-0,526-0
573	484-1,302-1,344-1,329-1,325-0,530-0,303-0,345-1,304-1
575	288-1,354-0,46-1,450-1,457-1,47-0,23-1,114-0,412-1,248-1,48-1,24-0,49-0,158-0,501-0,50-0,247-1,113-0,188-0,51-1,159-1,289-1,245-1,112-1
577	116-1,34-1,58-0,33-1,285-0,269-1,284-0,268-0,389-1,365-1,115-0,390-0,366-1
578	140-1,196-0,197-1,356-0,89-0,431-1,357-0,355-0
579	535-1,55-0,37-1,353-1,434-1,149-1,36-1,271-0,433-1
581	216-1,444-0,384-0,348-1
583	137-1,120-0,135-1,396-1,134-1,121-1,275-0,132-1,291-0,403-1,122-0,98-1
585	373-0,221-0,213-0
586	438-1,29-1,175-1
587	39-1,54-1,38-0,123-1
588	425-1,314-1,463-0,44-0
589	239-0,8-1,520-0
590	45-1,22-0,491-1,288-1,354-0
591	424-1,363-1,165-1,490-0,20-0,44-1,463-1,314-0,19-0,498-1
592	269-0,268-0,502-0,389-0,365-1,115-1,390-1,366-0,6-1,7-1,520-0,8-1,239-0,539-1
593	15-0
594	143-0,95-0
596	185-0,388-0,74-1,172-1
597	489-0,130-0,237-1,131-1,290-0,274-1,98-1,122-0,267-1,403-1,291-0,132-1,275-0,133-0,121-1,134-1,256-0
598	204-1,402-0,328-1,326-1,327-0
599	227-1,125-1
601	253-1,200-0,316-1,199-1
603	53-1,39-0,54-0
604	143-0,108-1,427-0,379-1
605	386-1,195-0,140-0,196-1,334-1,197-0,356-1,89-1,431-0,357-1,355-1,387-1,447-1,358-1,90-1,432-0
606	155-0,443-1,527-1,156-0,292-1,176-1,223-1,211-0,374-1,212-1,157-0,504-1,522-1,221-1,213-1
607	227-0
608	396-1,430-0,550-1
609	217-0,261-1
610	117-1,178-0,254-1,261-0,217-0,179-1,460-1,391-1,435-0,102-1,459-1,124-0,383-1,458-0
611	58-1,33-0,270-0
612	346-1
613	507-0,2-1,175-1,29-1
614	337-1,547-0,422-1,348-0,384-1,444-1,395-0,519-0
615	187-1,312-0,392-1,183-0,311-1,393-0,351-1,310-1,278-1
616	495-1,142-1,494-1,92-1
617	497-0,364-1,338-0
618	473-0,499-0,426-0,474-0
619	439-0,70-0,209-0,413-1
620	39-0,54-0
621	369-1,449-1
622	153-0,295-1,154-1,294-0,293-1,380-1,443-0,527-0,156-0,292-1,176-1,223-1
623	525-1,317-1,198-1
624	165-1
625	35-0,500-1,116-1
626	530-0,303-0
627	224-1,503-1,148-1
628	467-0
629	289-1,245-1,112-1,111-1,249-1,169-1,148-1
631	376-0,99-0,163-0,0-0,25-0,378-1
633	128-0,162-1,305-0,96-0
634	539-1,9-1,368-0,538-0,449-1,369-1,10-1,532-1
635	408-1,68-0,465-0,407-1,67-1,466-1,511-1,66-1,467-0,512-0
636	132-0,291-0,403-1,267-0,122-0,98-1,274-1,360-1,290-0,131-1,237-1,130-0,489-0
637	540-0,531-0,332-1
638	469-1,477-1,343-1,123-0,54-0,39-0,53-1,40-1,52-0,16-1,331-0,342-1,471-1
639	552-0,81-1,414-1,265-0,250-0
640	518-0
641	31-0,410-1,32-1,409-0,69-0,286-1,4-1,210-0,464-0,408-0
642	278-0,72-0,279-1,309-0,277-1,515-1,100-1
643	64-1,287-0,63-0
644	4-0,5-0,464-0,408-0
645	545-1,231-1,485-1,544-1,230-0
646	109-0
647	439-0,70-0
649	326-1,327-0
650	171-0,59-0,190-1,405-1
651	177-0,506-0,151-0,472-0,296-1,150-0,524-1,352-1,153-0,295-1,154-1,294-0,155-0
652	255-1,136-0,120-1,135-0,550-0,430-1
653	332-1,445-1,214-0,418-0,333-0,419-1,416-1,420-1,336-0,404-0,421-0,394-0,337-1,547-1
654	202-0,521-1,14-0
655	6-0,366-0,389-1,502-1,268-0,269-1,285-1,320-1,270-1
656	425-0,314-0,463-1,44-1,20-1,490-0,165-1,363-1
657	246-0
658	174-0
659	50-1,501-1,158-1,24-0,48-0,248-0
660	328-0,402-1
661	273-0
663	534-1,75-0,171-1,59-0,190-1,405-1
664	331-0,16-1,52-0,40-1,53-1,54-0,38-1,123-0,508-1,470-0,343-1
665	193-0,240-1,192-0,241-0,319-1
666	218-0,371-1
667	449-1,369-0
668	463-0,44-0,20-0
669	405-0,190-0,59-1,171-0,75-1,534-0,385-0
670	498-1,497-1,166-0,338-1,167-1,339-0,168-1,324-1,17-1
671	11-1,301-1,12-0,300-1,146-0,299-0,145-0
672	333-1,418-1,214-1,445-0,332-0,529-1,531-1,540-1,238-1
673	538-1,368-1,9-0,539-0,239-0,8-0,520-1,367-0,6-1,366-1,390-0
674	505-1
675	412-0,114-1,23-1,47-1,457-0,450-0,46-0,354-1,288-0
676	242-1,273-0
677	401-0,327-1,326-0,402-1,204-0
679	35-1,500-0,116-0,433-0,271-1,36-0,149-0,434-0,353-0,37-0,55-1,535-0,537-0,43-1,469-0,477-0,343-0
680	427-1,379-0
681	284-1,269-1,285-1,320-1,33-1,58-0,34-0,57-0,35-0,500-1,116-1,36-1,56-1,149-1
683	484-1
684	429-0
685	459-1,124-0,383-1,458-0
686	362-0,401-1,327-0,326-1,328-1,402-0,204-1,493-0,478-0
687	409-1,69-1,4-1,210-1
688	477-0
690	517-0,78-0,454-1,88-1,79-1,455-0,307-0,505-0,456-1,266-1,260-1,80-0,406-0,107-1
691	472-0
692	332-0,529-1,531-1,540-1,238-1
693	524-1,352-1,153-0
694	230-0,486-1,398-0,229-1,488-1,371-0,219-0,372-0
695	25-1,0-1,163-1,127-1,377-0,99-1,376-1,162-1,128-0,375-0,97-0,492-0,129-0,160-1
696	399-1,233-0,487-1,543-0,232-0
697	63-0
698	294-0,155-0,293-1,380-0,443-0,527-1,156-0,292-1,176-1,223-1
699	455-0
700	53-0,39-1,54-1,38-0,123-1,508-0,470-1,343-0,477-0,469-0,43-1,537-0,37-0,353-0,149-0,56-0,36-0,271-1,433-0,116-0
701	360-1,290-0,131-1,237-1,130-0,489-0,533-0,361-1,160-0
703	271-1,36-0,56-0
704	325-0,530-1,303-1,304-0,346-1,203-1,347-0,478-1,493-0,204-0
705	11-0,301-0,12-1,300-0
706	16-1,331-0
708	170-0,243-1
709	486-1,230-0,544-1,231-1
711	533-0,489-0,130-0,237-1,131-1
713	411-1,548-1,413-1
